Time,va_z,Ta_perp_err,va_y_err,Ta_par,np_beam,va_x_err,n_a,Ta_perp,va_x,Status,va_y,Ta_par_err,va_z_err,n_a_err
1975-03-20 00:00:09,,,,,,,,,,4,,,,
1975-03-20 00:01:30,,,,,,,,,,4,,,,
1975-03-20 00:02:51,,,,,,,,,,4,,,,
1975-03-20 00:04:12,,,,,,,,,,4,,,,
1975-03-20 00:05:33,,,,,,,,,,4,,,,
1975-03-20 00:06:54,,,,,,,,,,4,,,,
1975-03-20 00:08:15,,,,,,,,,,4,,,,
1975-03-20 00:09:36,,,,,,,,,,4,,,,
1975-03-20 00:10:57,,,,,,,,,,4,,,,
1975-03-20 00:12:18,,,,,,,,,,4,,,,
1975-03-20 00:13:39,,,,,,,,,,4,,,,
1975-03-20 00:15:00,,,,,,,,,,4,,,,
1975-03-20 00:16:21,,,,,,,,,,4,,,,
1975-03-20 00:17:42,,,,,,,,,,4,,,,
1975-03-20 00:19:03,,,,,,,,,,4,,,,
1975-03-20 00:20:24,,,,,,,,,,4,,,,
1975-03-20 00:21:45,,,,,,,,,,4,,,,
1975-03-20 00:23:06,,,,,,,,,,4,,,,
1975-03-20 00:24:27,,,,,,,,,,4,,,,
1975-03-20 00:25:48,,,,,,,,,,4,,,,
1975-03-20 00:27:09,,,,,,,,,,4,,,,
1975-03-20 00:28:30,,,,,,,,,,4,,,,
1975-03-20 00:29:51,,,,,,,,,,4,,,,
1975-03-20 00:31:12,,,,,,,,,,4,,,,
1975-03-20 00:32:33,,,,,,,,,,4,,,,
1975-03-20 00:33:54,,,,,,,,,,4,,,,
1975-03-20 00:35:15,,,,,,,,,,4,,,,
1975-03-20 00:36:36,,,,,,,,,,4,,,,
1975-03-20 00:37:57,,,,,,,,,,4,,,,
1975-03-20 00:39:18,,,,,,,,,,4,,,,
1975-03-20 00:40:39,,,,,,,,,,4,,,,
1975-03-20 00:42:00,,,,,,,,,,4,,,,
1975-03-20 00:43:21,,,,,,,,,,4,,,,
1975-03-20 00:44:42,,,,,,,,,,4,,,,
1975-03-20 00:46:03,,,,,,,,,,4,,,,
1975-03-20 00:47:24,,,,,,,,,,4,,,,
1975-03-20 00:48:45,,,,,,,,,,4,,,,
1975-03-20 00:50:06,,,,,,,,,,4,,,,
1975-03-20 00:51:27,,,,,,,,,,4,,,,
1975-03-20 00:52:48,,,,,,,,,,4,,,,
1975-03-20 00:54:09,,,,,,,,,,4,,,,
1975-03-20 00:55:30,,,,,,,,,,4,,,,
1975-03-20 00:56:51,,,,,,,,,,4,,,,
1975-03-20 00:58:12,,,,,,,,,,4,,,,
1975-03-20 00:59:33,,,,,,,,,,4,,,,
1975-03-20 01:00:54,,,,,,,,,,4,,,,
1975-03-20 01:02:15,,,,,,,,,,4,,,,
1975-03-20 01:03:36,,,,,,,,,,4,,,,
1975-03-20 01:04:57,,,,,,,,,,4,,,,
1975-03-20 01:06:18,,,,,,,,,,4,,,,
1975-03-20 01:07:39,,,,,,,,,,4,,,,
1975-03-20 01:09:00,,,,,,,,,,4,,,,
1975-03-20 01:10:21,,,,,,,,,,4,,,,
1975-03-20 01:11:42,,,,,,,,,,4,,,,
1975-03-20 01:13:03,,,,,,,,,,4,,,,
1975-03-20 01:14:24,,,,,,,,,,4,,,,
1975-03-20 01:15:45,,,,,,,,,,4,,,,
1975-03-20 01:17:06,,,,,,,,,,4,,,,
1975-03-20 01:18:27,,,,,,,,,,4,,,,
1975-03-20 01:19:48,,,,,,,,,,4,,,,
1975-03-20 01:21:09,,,,,,,,,,4,,,,
1975-03-20 01:22:30,,,,,,,,,,4,,,,
1975-03-20 01:23:51,,,,,,,,,,4,,,,
1975-03-20 01:25:12,,,,,,,,,,4,,,,
1975-03-20 01:26:33,,,,,,,,,,4,,,,
1975-03-20 01:27:54,,,,,,,,,,4,,,,
1975-03-20 01:29:15,,,,,,,,,,4,,,,
1975-03-20 01:30:36,,,,,,,,,,4,,,,
1975-03-20 01:31:57,,,,,,,,,,4,,,,
1975-03-20 01:33:18,,,,,,,,,,4,,,,
1975-03-20 01:34:39,,,,,,,,,,4,,,,
1975-03-20 01:36:00,,,,,,,,,,4,,,,
1975-03-20 01:37:21,,,,,,,,,,4,,,,
1975-03-20 01:38:42,,,,,,,,,,4,,,,
1975-03-20 01:40:03,,,,,,,,,,4,,,,
1975-03-20 01:41:24,,,,,,,,,,4,,,,
1975-03-20 01:42:45,,,,,,,,,,4,,,,
1975-03-20 01:44:06,,,,,,,,,,4,,,,
1975-03-20 01:45:27,,,,,,,,,,4,,,,
1975-03-20 01:46:48,,,,,,,,,,4,,,,
1975-03-20 01:48:09,,,,,,,,,,4,,,,
1975-03-20 01:49:30,,,,,,,,,,4,,,,
1975-03-20 01:50:51,,,,,,,,,,4,,,,
1975-03-20 01:52:12,,,,,,,,,,4,,,,
1975-03-20 01:53:33,,,,,,,,,,4,,,,
1975-03-20 01:54:54,,,,,,,,,,4,,,,
1975-03-20 01:56:15,,,,,,,,,,4,,,,
1975-03-20 01:57:36,,,,,,,,,,4,,,,
1975-03-20 01:58:57,,,,,,,,,,4,,,,
1975-03-20 02:00:18,,,,,,,,,,4,,,,
1975-03-20 02:01:39,,,,,,,,,,4,,,,
1975-03-20 02:03:00,,,,,,,,,,4,,,,
1975-03-20 02:04:21,,,,,,,,,,4,,,,
1975-03-20 02:05:42,,,,,,,,,,4,,,,
1975-03-20 02:07:03,,,,,,,,,,4,,,,
1975-03-20 02:08:24,,,,,,,,,,4,,,,
1975-03-20 02:09:45,,,,,,,,,,4,,,,
1975-03-20 02:11:06,,,,,,,,,,4,,,,
1975-03-20 02:12:27,,,,,,,,,,4,,,,
1975-03-20 02:13:48,,,,,,,,,,4,,,,
1975-03-20 02:15:09,,,,,,,,,,4,,,,
1975-03-20 02:16:30,,,,,,,,,,4,,,,
1975-03-20 02:17:51,,,,,,,,,,4,,,,
1975-03-20 02:19:12,,,,,,,,,,4,,,,
1975-03-20 02:20:33,,,,,,,,,,4,,,,
1975-03-20 02:21:54,,,,,,,,,,4,,,,
1975-03-20 02:23:15,,,,,,,,,,4,,,,
1975-03-20 02:24:36,,,,,,,,,,4,,,,
1975-03-20 02:25:57,,,,,,,,,,4,,,,
1975-03-20 02:27:18,,,,,,,,,,4,,,,
1975-03-20 02:28:39,,,,,,,,,,4,,,,
1975-03-20 02:30:00,,,,,,,,,,4,,,,
1975-03-20 02:31:21,,,,,,,,,,4,,,,
1975-03-20 02:32:42,,,,,,,,,,4,,,,
1975-03-20 02:34:03,,,,,,,,,,4,,,,
1975-03-20 02:35:24,,,,,,,,,,4,,,,
1975-03-20 02:36:45,,,,,,,,,,4,,,,
1975-03-20 02:38:06,,,,,,,,,,4,,,,
1975-03-20 02:39:27,,,,,,,,,,4,,,,
1975-03-20 02:40:48,,,,,,,,,,4,,,,
1975-03-20 02:42:09,,,,,,,,,,4,,,,
1975-03-20 02:43:30,,,,,,,,,,4,,,,
1975-03-20 02:44:51,,,,,,,,,,4,,,,
1975-03-20 02:47:33,,,,,,,,,,4,,,,
1975-03-20 02:48:54,,,,,,,,,,4,,,,
1975-03-20 02:50:15,,,,,,,,,,4,,,,
1975-03-20 02:51:36,,,,,,,,,,4,,,,
1975-03-20 02:52:57,,,,,,,,,,4,,,,
1975-03-20 02:54:18,,,,,,,,,,4,,,,
1975-03-20 02:55:39,,,,,,,,,,4,,,,
1975-03-20 02:57:00,,,,,,,,,,4,,,,
1975-03-20 02:58:21,,,,,,,,,,4,,,,
1975-03-20 02:59:42,,,,,,,,,,4,,,,
1975-03-20 03:01:03,,,,,,,,,,4,,,,
1975-03-20 03:02:24,,,,,,,,,,4,,,,
1975-03-20 03:03:45,,,,,,,,,,4,,,,
1975-03-20 03:05:06,,,,,,,,,,4,,,,
1975-03-20 03:06:27,,,,,,,,,,4,,,,
1975-03-20 03:07:48,,,,,,,,,,4,,,,
1975-03-20 03:09:09,,,,,,,,,,4,,,,
1975-03-20 03:10:30,,,,,,,,,,4,,,,
1975-03-20 03:11:51,,,,,,,,,,4,,,,
1975-03-20 03:13:12,,,,,,,,,,4,,,,
1975-03-20 03:14:33,,,,,,,,,,4,,,,
1975-03-20 03:15:54,,,,,,,,,,4,,,,
1975-03-20 03:17:15,,,,,,,,,,4,,,,
1975-03-20 03:18:36,,,,,,,,,,4,,,,
1975-03-20 03:19:57,,,,,,,,,,4,,,,
1975-03-20 03:21:18,,,,,,,,,,4,,,,
1975-03-20 03:22:39,,,,,,,,,,4,,,,
1975-03-20 03:24:00,,,,,,,,,,4,,,,
1975-03-20 03:25:21,,,,,,,,,,4,,,,
1975-03-20 03:26:42,,,,,,,,,,4,,,,
1975-03-20 03:28:03,,,,,,,,,,4,,,,
1975-03-20 03:29:24,,,,,,,,,,4,,,,
1975-03-20 03:30:45,,,,,,,,,,4,,,,
1975-03-20 03:32:06,,,,,,,,,,4,,,,
1975-03-20 03:33:27,,,,,,,,,,4,,,,
1975-03-20 03:34:48,,,,,,,,,,4,,,,
1975-03-20 03:36:09,,,,,,,,,,4,,,,
1975-03-20 03:37:30,,,,,,,,,,4,,,,
1975-03-20 03:38:51,,,,,,,,,,4,,,,
1975-03-20 03:40:12,,,,,,,,,,4,,,,
1975-03-20 03:41:33,,,,,,,,,,4,,,,
1975-03-20 03:42:54,,,,,,,,,,4,,,,
1975-03-20 03:44:15,,,,,,,,,,4,,,,
