Time,Ta_perp,Ta_par,n_a,va_x,va_y,va_z,Ta_perp_err,Ta_par_err,n_a_err,va_x_err,va_y_err,va_z_err,Status,np_beam
1975-03-15 00:06:57,2519722.778271624,6493740.68152052,1.0683359923250502,708.208706438352,-56.24708834496619,-19.797482547741474,0.09943023439628888,0.2516221445124344,0.15668760973237655,0.011790226146433772,0.5137260735568894,0.021198198528951814,1,1.7693714879995786
1975-03-15 00:07:38,,,,,,,,,,,,,10,17.81856384409559
1975-03-15 00:08:18,,,,,,,,,,,,,10,7.785271030144795
1975-03-15 00:08:59,3229056.7543835044,6764442.56713342,1.67778666560516,671.4869156816005,-67.01359754686557,-15.065203042520437,0.09477586020330217,0.23296842720673988,0.14741284236123503,0.08906421936856704,0.015663115859514794,0.024404040727949276,1,1.6542751584637587
1975-03-15 00:09:39,2567100.459259742,8673243.810948461,1.2732027638997312,682.862475239836,-43.52629471840018,4.057231561151874,0.10065674303864662,0.4005111834344551,0.22645892510301968,0.02913646905715372,0.4424828208265669,0.04996817056166811,1,2.7562132942179876
1975-03-15 00:10:20,,,,,,,,,,,,,10,4.0794017793055435
1975-03-15 00:11:00,,,,,,,,,,,,,9,2.430120648803552
1975-03-15 00:11:41,3159617.3766643037,11758066.089957716,2.230935712400883,635.9314700164148,-33.623471353023746,-34.638809169844265,0.07822116105701948,0.30050402849765645,0.17621029039351063,0.01565538630380083,0.16761959734948784,0.05771475203095149,1,2.026481476910335
1975-03-15 00:12:21,1763088.5528391276,9495283.796456216,1.2606283180839069,681.8677138369023,-40.69935415503794,-38.79974878123258,0.08555850901907967,0.3543026759756328,0.19875254328426517,0.011046712287984194,0.015223202138793294,0.04771556494058421,1,2.2883194202746004
1975-03-15 00:13:02,2978854.8651382183,3627069.576929475,0.8462390613218588,744.3271077568877,-51.838924817262836,-9.410882271420691,0.1122246715172945,0.2534441324044055,0.1664515830381585,0.15922633047929213,0.032516091331725776,0.01334849263245284,1,2.171487956053322
1975-03-15 00:13:42,,,,,,,,,,,,,10,1.676702152265395
1975-03-15 00:14:23,2329369.290787774,4160778.535741817,1.0344345462483688,703.8797492672828,-44.40764648974235,-11.943064090508496,0.09510382984995196,0.22295949505378185,0.14545800852856386,0.04298891537721806,0.058036840726570275,0.012355400171999433,1,1.844878638553392
1975-03-15 00:15:03,1973999.6075758294,6151876.959600921,1.1724361927329234,686.7284567826226,-60.522559783444166,17.246305719393828,0.06789039775214369,0.23291815293270848,0.13541540750329698,0.016784993536050362,0.014825133538924246,0.024264703491446705,1,2.030328946844244
1975-03-15 00:15:44,2459375.7537244577,10166546.855741678,1.8891569267292818,641.8957045043613,-49.10992134887172,25.121304473652792,0.06934800787674444,0.26929368049681207,0.1564245962558559,0.014727458168997447,0.017894597051063887,0.04609311083667408,1,2.4290411018518174
1975-03-15 00:16:24,,,,,,,,,,,,,3,1.7583500961045004
1975-03-15 00:17:05,2638537.6793285683,4434528.756810069,1.2188495189663546,718.4229214734745,-50.37081046241917,-6.098919881352495,0.10750428758366763,0.21248371664891433,0.14983925658724542,0.06786292414867764,0.025059805997587416,0.01175111239982505,1,2.7590931958597023
1975-03-15 00:17:45,,,,,,,,,,,,,10,3.9533278369091898
1975-03-15 00:18:26,2725906.9035875387,5931682.80151102,1.3316270075663161,714.5924750672863,-35.34316316173914,-2.796085236886838,0.07050996850289601,0.14410005866348044,0.09916869594277956,0.010917483286800974,0.019843353942354328,0.010298516068853918,1,1.8734086076210348
1975-03-15 00:19:06,1599961.5859219327,4547545.28620376,0.9024046443896199,722.2964181867026,-32.092538627423664,-2.922565051552065,0.07542935499372122,0.18029074147102417,0.1180518381863975,0.010427874430095678,0.011254165052090283,0.01298468084078855,1,1.8147841259954172
1975-03-15 00:19:47,2305821.6149058295,4580854.688226598,0.7803717138256505,740.0131606280589,-59.12194562447283,-24.59570299850801,0.09772561417084251,0.24098063996170638,0.15343156112771988,0.04343037469341948,0.01767722306786594,0.015561560518896934,1,1.7338656525664442
1975-03-15 00:20:27,1700521.4978174055,3338611.504258927,0.9066504283035528,710.6986898940402,-39.55206264781948,-10.193249487092544,0.09132858263165379,0.22630265548714906,0.1455993938112464,0.08339729755662584,0.013069822817470466,0.013716439174616646,1,1.5967062752310417
1975-03-15 00:21:08,1824724.9101041856,6767140.779988511,1.0911196169311124,700.4756779719936,-31.464069727681135,-33.97192041806521,0.07904472771811599,0.23354321395387462,0.1429758581618476,0.02144474665986661,0.008687408959232049,0.033000618738571304,1,0.6861579763167915
1975-03-15 00:21:48,1566214.8984702544,4585071.00284477,0.960892640639687,721.5030935463698,-25.341774393177886,-10.349773982699695,0.09741046883401361,0.20326145776216528,0.14030772111006642,0.02177605627410152,0.008838716880238637,0.016015507469363276,1,1.0473785185010467
1975-03-15 00:22:29,,,,,,,,,,,,,3,1.7917480109667063
1975-03-15 00:23:09,1878733.9544394647,7602917.471325321,1.2718449878646958,682.2693384812306,-33.131449196889875,-20.827123758609012,0.08849432096349093,0.3447987535029431,0.19605475572831477,0.03216444420783078,0.017912655164618003,0.042216246555111324,1,1.9209193519525538
1975-03-15 00:23:50,3523316.3507443964,12111015.87693174,2.0935429831363868,639.9534035531519,-41.588985001715926,-12.764410534063819,0.09731588045680231,0.39152961244009005,0.22513023317350445,0.03231179344615112,0.04755788143557293,0.06856469519999407,1,2.3581936197379063
1975-03-15 00:24:30,,,,,,,,,,,,,10,1.6784064073941525
1975-03-15 00:25:11,1563618.7240386643,4328315.045181642,0.950964376433394,705.3747251604361,-39.631167926819984,-10.650308133224952,0.07628477431575616,0.18943303694145255,0.12300020100718666,0.021809807651323874,0.013544018324072812,0.011408076423211172,1,1.199331982401527
1975-03-15 00:25:51,2378807.320574201,10341588.313090062,1.700529308813561,648.663841938858,-2.558365702707306,-17.007881677941555,0.08527597198638469,0.3919765655693582,0.2346305865196438,0.1050552989171286,0.01445978177827737,0.07794446964467247,1,1.6672237851541696
1975-03-15 00:26:32,2705999.900773764,8628841.645167258,1.5383185689903645,692.4464987637516,-33.75063473423246,-4.733204398469568,0.1057368290449087,0.2889967882046427,0.17537146859009559,0.029877450351236807,0.01899173838620017,0.02840447506300631,1,1.0232148689176923
1975-03-15 00:27:12,,,,,,,,,,,,,10,1.472093395690112
1975-03-15 00:27:53,2487138.8864627318,9093813.754818242,1.6078210814845322,678.3978184127886,-20.94781758908084,-8.392139671507042,0.08709200834732048,0.2952806336143383,0.17058241590930565,0.031075942239928354,0.015501737747612388,0.03540934307083741,1,1.1873752571230949
1975-03-15 00:28:33,,,,,,,,,,,,,10,10.609554481324214
1975-03-15 00:29:14,,,,,,,,,,,,,10,0.943408224267843
1975-03-15 00:29:54,3756102.1525591314,13574335.482971298,2.4870420148070758,603.8360679187116,1.5040794621685905,-50.64995374454232,0.10772920759326765,0.41548244875846935,0.24581492858823037,0.02349136523185657,0.038215299025704134,0.09698138516552261,1,1.7437547896880896
1975-03-15 00:30:35,1760498.634771876,5967359.925140607,1.0811958928829783,691.1727483329408,-28.488676128610805,-36.55572574928386,0.09133315290074703,0.28291793470993487,0.17611658270039365,0.1284567283543655,0.010295832486513272,0.04133123364901542,1,0.5556890813499897
1975-03-15 00:31:15,1654958.2834073084,11218610.792141622,1.6101480254074256,628.004893712401,-50.07014914765193,-18.01868414808757,0.08028168575702396,0.47535648643781697,0.2909767537125369,0.024558652624656344,0.06338690746002575,0.10104632464799086,1,2.2462162352463486
1975-03-15 00:31:56,2107973.183340396,7088071.758472067,1.2157729587103299,699.3566129311872,-56.44439115228403,5.277477517448528,0.09710232601180531,0.2601524196723858,0.16085796254503848,0.031090129452328565,0.017259398979888207,0.022934672120798152,1,2.0866510147878023
1975-03-15 00:32:36,2417801.0030746553,8718299.531127527,1.1874813033094491,698.2460028889742,-68.86406641699396,-12.095528994718926,0.0893807628906626,0.27883870375930553,0.16499177675336263,0.022800635937748507,0.013819100731267572,0.03126372209147121,1,2.324794147325382
1975-03-15 00:33:17,1942950.3616164476,12530061.8226252,1.6202923728738425,648.2333900758292,-23.585167243959944,1.9857391486678997,0.08041134601689287,0.370953248461695,0.2097958741929149,0.026970646339081153,0.2301624954280774,0.06456971648267688,1,2.5337240692138536
1975-03-15 00:33:57,,,,,,,,,,,,,3,1.441079298721509
1975-03-15 00:34:38,2233127.155873785,8855031.07802085,1.2693558993559002,694.8621951680295,-15.09095182749573,12.511199892972126,0.11967333737623682,0.4782797786729044,0.2747007106408276,0.016384794169958455,0.03421450447037517,0.0706558825220473,1,1.2038279194465211
1975-03-15 00:35:18,2515565.143654353,6936005.450059573,1.2012371114311076,724.3593816753527,-43.82794583347905,12.358213043939898,0.08137322637519552,0.2338374637316955,0.14214067005086836,0.012501166180512046,0.07636783182545018,0.0175892102045133,1,2.386245961552968
1975-03-15 00:35:59,,,,,,,,,,,,,10,11.571270692202633
1975-03-15 00:36:39,1957909.8913093458,6375485.39961913,1.0680927072403699,710.2355490365284,-12.217959338786258,0.3482055481248574,0.09616405622800382,0.176329519488902,0.1263778982061282,0.008379530827166989,0.015448336603196847,0.02107107932388429,1,0.9084293103222811
1975-03-15 00:37:20,1882616.2483901328,6661839.065817235,1.0213837487977482,716.124962107277,-24.310157902343178,10.680010036574252,0.08982926434109514,0.2066075276730259,0.13530581238522646,0.00813120188974431,0.0228496637200032,0.02761570084699574,1,0.6558577971921893
1975-03-15 00:38:00,2091793.363047152,3955192.8960210364,0.790744526012034,737.8541688698634,-50.09818145963918,-3.767479391012969,0.11284397313481369,0.2002381481028146,0.14722680210899114,0.010019083967179087,0.10475961761723962,0.021496726096191857,1,2.4412671453103303
1975-03-15 00:38:41,2297025.682986762,5575706.863071664,0.8690812228691742,750.1502313027125,-36.84541465990064,30.494639530805685,0.15257245226105262,0.20407463643060497,0.17258954091975293,0.013805846465820355,0.30687193360404796,0.0406860985153403,1,1.8018614590139475
1975-03-15 00:39:21,,,,,,,,,,,,,10,6.888129680550267
1975-03-15 00:40:02,,,,,,,,,,,,,10,13.168641015942603
1975-03-15 00:40:42,2644546.625627787,14170260.394561356,2.1693293881240816,628.1079983440738,-0.9126899006854075,35.5400622498967,0.08785628891705737,0.3202919359875307,0.18563198737980247,0.012781914757137752,0.03570652399238636,0.0687372136448718,1,1.335513713398436
1975-03-15 00:41:23,,,,,,,,,,,,,9,2.7317640268317
1975-03-15 00:42:03,,,,,,,,,,,,,3,1.050950019928019
1975-03-15 00:42:44,2471526.6200568723,5567162.170427608,0.8230765895972906,751.8664825920987,-55.13263367401757,-7.405851576183897,0.08339633241162926,0.21667415081476057,0.13623740381219684,0.02611125986197238,0.021449937114414883,0.013891215260017898,1,3.2037120700217563
1975-03-15 00:43:24,2658467.142324456,6615662.136152237,1.165311476923262,695.4148189033955,-62.68092596704494,0.5481558842021731,0.09504789102610765,0.2499244800316219,0.1545866662423756,0.022325633539438717,0.014764661115744707,0.024905808160721358,1,2.148242710345008
1975-03-15 00:44:05,3288039.874575634,9251088.29163492,2.7282465778741227,580.1964257107608,-55.25312912088425,6.175152876458581,0.08155828278229295,0.24828877966969345,0.15396563004034322,0.023030295087184738,0.015701252423601056,0.050825308357421065,1,1.5511513967975454
1975-03-15 00:44:45,,,,,,,,,,,,,10,1.5831887420742623
1975-03-15 00:45:26,3749993.0584768057,8111228.297094631,2.9924374805868816,579.8377975776917,-38.060943235483506,24.03274242289845,0.09201584952052859,0.27657150912483053,0.17218435382639766,0.018644117056900337,0.04031262844209565,0.05145190854413277,1,0.5616767133099796
1975-03-15 00:46:06,2017024.0988036997,6189528.668125603,1.123912039350835,695.5434051209302,-35.90741231615115,12.924590104717723,0.08745609612952465,0.20937042240692721,0.1351398099149119,0.009291645038262528,0.03185639577091899,0.023748370013280673,1,1.0767193025634096
1975-03-15 00:46:47,1924858.87027061,4494525.336837563,1.1245939414533104,699.1348214403614,-43.40753753298549,30.391489144634956,0.0920371976453227,0.18379821828584922,0.12989239771632072,0.009186127868295398,0.4967828626525538,0.023485511727648928,1,1.9181473992946985
1975-03-15 00:47:27,2619480.81676308,5562933.745585745,1.0674069169849227,718.5849502743425,-47.79297481900326,14.961441887894656,0.10574254383184954,0.23824183189298923,0.15880865387409057,0.012237307058624242,0.11037225430874563,0.030186082431460558,1,2.7909860648335623
1975-03-15 00:48:08,2235196.2014403786,12623393.386180941,1.8852269551234762,648.5403970587323,-8.670212759809246,76.83471991378015,0.10158460383799738,0.47562746698002506,0.30861336911242415,0.011378248366631384,0.5505281243531875,0.16438603134795648,1,1.3249741509268738
1975-03-15 00:48:48,2144810.360525648,4761163.868387939,0.9427163507609845,734.9001015349512,-51.234134750530686,2.7505821031104194,0.08411581897883223,0.1452640319268998,0.10999437542927624,0.007313927171785957,0.04171775341407758,0.011503016776361594,1,1.8456565700706646
1975-03-15 00:49:29,,,,,,,,,,,,,10,5.317947842144596
1975-03-15 00:50:09,2798476.523947664,7492283.835409231,1.7697466359337684,671.015726133186,-23.325999380792993,-12.140460963362326,0.09129967484068816,0.22584736858820006,0.1435181324304113,0.03852448756149253,0.01465770378655371,0.022759432176688597,1,0.9024280771905108
1975-03-15 00:50:50,,,,,,,,,,,,,3,1.0218900264363926
1975-03-15 00:51:30,3134384.925468947,4573047.699522093,1.155156009315778,702.794242192287,-50.13997003612441,-5.066851755786969,0.07855398426000995,0.20632709203117358,0.12737174282813524,0.05011423644328571,0.02064893074429352,0.015007166714473037,1,2.2554956133813473
1975-03-15 00:52:11,2979180.676170164,4221194.682454753,0.8979415963823224,760.3700895384777,-43.27750065660011,-5.352340822186163,0.09851440719586149,0.3622806823168997,0.20862597213811226,0.04681414197248662,0.04696177470561136,0.02955400572073632,1,2.7353390514272373
1975-03-15 00:52:51,,,,,,,,,,,,,9,2.4168749001162766
1975-03-15 00:53:32,,,,,,,,,,,,,3,1.7423694555269524
1975-03-15 00:54:12,,,,,,,,,,,,,3,1.7152317096523746
1975-03-15 00:54:53,,,,,,,,,,,,,3,2.2982439056940125
1975-03-15 00:55:33,,,,,,,,,,,,,10,12.27121019893899
1975-03-15 00:56:14,2188468.9513625563,6562464.63465404,1.254753388953457,710.471852180353,-53.218938068185736,34.48503814878824,0.08480050001270298,0.21151991338828496,0.134996969378914,0.008878178556371914,0.031201043473239286,0.02655602000435847,1,1.0770403352210978
1975-03-15 00:56:54,2139303.271322565,5366835.5333701065,1.0810469977700397,706.9365277865496,-37.623684309838325,29.147753810701243,0.1095898496252762,0.3142050671239095,0.2046788745066546,0.012921249920617446,0.0939823979947207,0.04591926043583464,1,2.422089710025024
1975-03-15 00:57:35,1504434.344445421,3424668.5230364413,0.6741699940818136,730.3616344038296,-51.73304060328955,5.3735853135310965,0.07678355378986125,0.22777774664546174,0.1380003944782703,0.01121593373126661,0.03045711975170948,0.013801447803153594,1,1.706304746321603
1975-03-15 00:58:15,3058679.1739531006,15635149.865884924,3.0884580989609205,582.1412233732373,-16.102110940366074,25.803843518663776,0.08319365928208636,0.43566189305652103,0.2615975577532372,0.025661400125118083,0.06315617792911703,0.11482076607186267,1,2.3656584425625646
1975-03-15 00:58:56,2604165.661798501,5278646.020996246,0.9721866447649424,730.3199962096783,-56.19961788952193,-13.343966474268251,0.08802939859243775,0.25509116230051676,0.15327004563517097,0.035561220544599696,0.039465818017238294,0.019419750225659067,1,1.6776316952854418
1975-03-15 00:59:36,2980847.231710958,5015991.399469415,1.2023888732502244,714.0062837711719,-50.004322997734405,-5.60274153281546,0.08286688321961745,0.20977846401317432,0.13224828202626782,0.03085345072662992,0.020993808185000937,0.01467330486115112,1,1.597710498769283
1975-03-15 01:00:17,3138976.442658914,4032474.264263942,1.0238146068663259,736.191015620146,-45.62104357071637,-21.068607305915368,0.08139676972958619,0.14062439341607438,0.10468075739164813,0.011333625056276412,0.012789096344322065,0.01105860603680323,1,1.6878241959544555
1975-03-15 01:00:57,3140252.7940622917,5158752.437007068,1.2223436977507627,706.0224404661055,-44.68074398121806,-15.549892941041252,0.08036491291629404,0.17021425598909087,0.11431705663617667,0.011091398761599432,0.03421426983611206,0.014576202733401445,1,0.768332976127311
1975-03-15 01:01:38,2789348.737108486,4722067.448913554,1.1170119068920839,708.1030283533667,-27.487578428096796,-29.653824321512786,0.11661300087273808,0.2702707393117728,0.17641697034304352,0.018767227671864884,0.020548219193672404,0.02694792245871675,1,0.9281729996719097
1975-03-15 01:02:18,2209753.9150801892,4428145.440198273,0.9040071601201813,732.2170041264939,-64.86467127833747,-31.92060848755765,0.10553388379779041,0.15372291946090064,0.1258163146184065,0.007719620626855505,0.045818234862095464,0.013322047177547768,1,0.7620101648952132
1975-03-15 01:02:59,3020123.650516049,3713836.4409777154,2.1791689088896056,583.1284189078445,-43.79363271415066,-3.991459015499142,0.10205226354294351,0.27609201850304943,0.18041366850984153,0.10276839393753218,0.020996438136882175,0.03439680398838517,1,1.2547542513214436
1975-03-15 01:03:39,2917397.1856653728,7106475.284332867,1.7306740127493465,649.3069421856254,-73.52760943776447,-17.73064322106809,0.08795611161389365,0.16383111241598072,0.11584198963616371,0.036108593823590746,0.01033860237805327,0.020334424870971698,1,1.4003116309361716
1975-03-15 01:04:20,2193547.464585928,6281996.560926175,1.2293748905543087,649.5566835637447,-59.649435565707535,-33.941599818243084,0.08887331606891073,0.23816837797368468,0.14885597922377722,0.012936089721926669,0.015057697667237692,0.03196917265232894,1,0.8598609332172482
1975-03-15 01:05:00,,,,,,,,,,,,,10,11.86927346876897
1975-03-15 01:05:41,2620041.8847376313,3437237.8566657617,0.7354920480676163,763.5868128557581,-66.1590877147538,-9.04102334337475,0.08865476296300139,0.16964689854469414,0.12362803608940554,0.016891458584238038,0.018086569317871524,0.00838605767711354,1,1.2545902328594734
1975-03-15 01:07:01,,,,,,,,,,,,,10,12.229512530532439
1975-03-15 01:07:42,3600586.49514369,4263804.96089557,1.233977842814636,713.2108144240707,-44.31759210084536,-13.344930111754959,0.09954661618561861,0.14101810910900686,0.11488045140944576,0.012951842358349043,0.012511513292003649,0.01560157472613254,1,1.4480566899401341
1975-03-15 01:08:23,1869163.9568608475,3450338.898780462,0.8361696161259088,722.8295865461384,-33.05561206460743,-12.31278490226803,0.09453926966422813,0.11432010179943193,0.10363750227220711,0.007251489281396664,0.010340015129938103,0.01811914351786709,1,2.1500372765843987
1975-03-15 01:09:03,3086429.480685621,4798891.613694312,1.1249601828077915,729.8665258177331,-49.135140732849905,-5.704722918999837,0.09623078796655594,0.15623643480040386,0.12131659706241489,0.011865070151988724,0.012550890889214515,0.0140920820224343,1,1.299728789666101
1975-03-15 01:09:44,3684993.8287461163,6259037.756115933,1.2153359653928402,720.4533490468629,-48.08092158305064,-8.339785389587236,0.0997461456591142,0.2597569802777061,0.15955840957645046,0.04133624153666939,0.02132820568806527,0.023705498882041338,1,1.4453138214851786
1975-03-15 01:10:24,1968995.781860183,11356235.862945568,2.2941384300590086,582.9632726609703,9.081163079038348,-21.072317993689957,0.08968743456147595,0.44972884247940303,0.2865157464483183,0.03667872567294272,0.013760229950442463,0.1243978307081679,1,1.1221216066426307
1975-03-15 01:11:05,4440245.295675563,5351514.584707951,1.654692829525317,695.8025338317592,-30.65653503576516,-11.223703003855293,0.0855994980431242,0.13458997909486134,0.1034699798965394,0.0193478664535372,0.011847521099214171,0.013176629663141102,1,0.6143750091618362
1975-03-15 01:11:45,4210242.203091037,4209950.20076605,1.307784194040125,714.2430149712698,-45.632922871508995,2.3169843759399336,0.11333814937572548,0.16663662115758146,0.1307846419972422,0.04637550460458378,0.015040432394418955,0.013380955216787175,1,0.9584353383757216
1975-03-15 01:12:26,1941057.4464733927,4980324.55168379,1.0379794802640203,709.8410192303267,-30.836636868550613,-4.856566918897355,0.09977420795155036,0.28262614665960295,0.1736678904808799,0.022052082335922797,0.013080059277723361,0.029118104196842833,1,1.2713652329606164
1975-03-15 01:13:06,2696887.6937013473,8303602.443308874,1.9320178901578557,649.3530641781938,-26.032366209169922,3.4863508639442657,0.09638833463153872,0.289593736745304,0.17129125515328344,0.030197457444884154,0.018217818042371204,0.035081783278729815,1,1.0620113082371865
1975-03-15 01:13:47,1508915.3241505334,6765056.873983545,0.9524599627640921,721.5071431016827,-18.968565477160766,5.615373734382686,0.0646970719020442,0.1831343041108785,0.11236048605325331,0.006413839013501768,0.008993456690681774,0.022933318147573458,1,0.9008692975878124
1975-03-15 01:14:27,2215106.3319309233,4540198.824469884,0.9799760150601626,725.057673262192,-38.79816373363812,-4.911696294226331,0.0801519546030657,0.15565613162260555,0.11023156196874231,0.00784224355547799,0.014682369609115098,0.011484766252309715,1,0.9245319347096126
1975-03-15 01:15:08,1974711.1653013714,5279872.830348654,1.1250126637584916,681.4401441626912,-17.67482909215707,-1.3377289905401102,0.10022186983392736,0.23507966382650944,0.15203244850120154,0.012889549036244525,0.015445951423063346,0.023117832482687846,1,0.20519120975517732
1975-03-15 01:15:48,2025662.5843405246,6656355.34935266,1.0895239812480246,696.9845907379884,-19.649099784238388,-1.4094209206222386,0.08793638757376868,0.21767290610256446,0.13806291625222003,0.010022879693207054,0.014151548960560516,0.0264013274781781,1,0.4739864500999174
1975-03-15 01:16:29,,,,,,,,,,,,,9,0.8401243531697143
1975-03-15 01:17:09,,,,,,,,,,,,,9,1.2328632812386378
1975-03-15 01:17:50,2631917.656666307,7389508.196818087,1.4264390406556418,662.5130264884062,-3.9874757456335175,1.5306969260043872,0.11162419364909379,0.28422381541702685,0.1771685121957497,0.015900446132771695,0.020021032423259782,0.04189080424508937,1,0.38561416484318356
1975-03-15 01:18:30,3410629.461576703,8816856.578945203,2.438159508677966,577.3127892555059,-12.006231562226489,-3.0937564592389513,0.10587050930094372,0.29646637187520447,0.1807220599592002,0.03330379094578567,0.02856727759564472,0.05189934987193208,1,0.49225499243055504
1975-03-15 01:19:11,,,,,,,,,,,,,10,0.7391236367118379
1975-03-15 01:19:51,,,,,,,,,,,,,10,0.8788377101824503
1975-03-15 01:20:32,,,,,,,,,,,,,3,0.25087223364208094
1975-03-15 01:21:12,1694031.2373173344,11244984.30957982,1.7849474046560494,547.9283114916406,-39.92612875447655,-24.132894960600204,0.09320640475124103,0.4468183266067273,0.2682620064475777,0.025357448050895383,0.03530996866158741,0.10549773843415568,1,0.7123353827390444
1975-03-15 01:21:53,,,,,,,,,,,,,10,0.4741034434866633
1975-03-15 01:22:33,3290997.4401417603,8160522.524912933,1.0194252485808897,711.2353104090508,-53.88402060518116,-19.758481874707133,0.10529728490664868,0.23383393208179895,0.14954792095727987,0.04107571518657305,0.014896004680362535,0.023693744258330155,1,1.7884531909067576
1975-03-15 01:23:14,4075195.8796771676,5050462.115142834,1.2164351624219296,661.9142837447954,-40.617806613326266,-10.086453644796702,0.11876913823635543,0.19427945316062753,0.14309589791250374,0.01926108567066802,0.04122647831249076,0.014694328393171967,1,0.5068825352336432
1975-03-15 01:23:54,2719990.9771105754,4915186.142336478,1.0094068779629481,680.0304280100969,-33.611243068915684,-16.962433168584266,0.10481921219861977,0.21370654743111783,0.14550938936758767,0.018466274490187402,0.06613381924829459,0.014666274801550593,1,1.1834540388346482
1975-03-15 01:24:35,,,,,,,,,,,,,9,0.39826139997572363
1975-03-15 01:25:15,4066845.6388623957,8975600.062886989,2.604977226291357,573.9869732974448,-21.922662084560486,-10.194339401064605,0.14490451090716916,0.4654468194904553,0.27397224740521503,0.034125469382613946,0.07799843755021084,0.07847160828265896,1,1.093956682608513
1975-03-15 01:25:56,3967595.798857581,4088116.7602757714,1.1271423453728475,688.7011494433211,-54.56637005500778,-25.227582178414096,0.1298681580384612,0.17930350926033803,0.146021336364314,0.016872846405960602,0.02227698380827854,0.016046529873571354,1,0.6725138159675568
1975-03-15 01:26:36,3463005.0860954933,4370925.82300603,1.088918359008354,685.089217009898,-47.07875808548738,-21.084068170709116,0.12229818016201836,0.18411410447390825,0.14284218971794427,0.022020675354876448,0.01598180666495439,0.013299485327014556,1,0.37577631778149334
1975-03-15 01:27:17,5478484.358407851,4985024.729423799,1.6948006042349568,629.490297072235,-52.401634107692175,-14.755749243292165,0.19326320533756997,0.28309305586779204,0.21362134635049518,0.046882654682616196,0.03400677215313329,0.02801831490369475,1,0.36801085685381696
1975-03-15 01:27:57,1930242.7079897686,4553012.248280079,1.1275691169539195,594.7255215321894,-37.322160636882785,-7.194204661270394,0.1419213599010785,0.38914919553575883,0.23552948742477517,0.020001933402641697,0.24303321834505698,0.03779167631370079,1,0.11936977384905127
1975-03-15 01:28:38,,,,,,,,,,,,,9,0.6890865242943888
1975-03-15 01:29:18,3855368.666694794,6325057.542105551,1.4009056431939668,650.8255693684479,-55.85802693979069,-9.727851548595536,0.1424967606681213,0.3080186857171462,0.199523215374539,0.021469838659666257,0.2249534277362407,0.03161763263485832,1,0.9565047508232344
1975-03-15 01:29:59,1834114.3746305322,8812957.082621118,1.4390420593505817,581.4287628999732,-20.545707209509843,-17.346477044115414,0.11433290520338078,0.5130230723748368,0.3068023739231008,0.024113263777283303,0.0785874854328747,0.10062833153437693,1,0.3912345659852641
1975-03-15 01:30:39,,,,,,,,,,,,,9,0.6751018587646228
1975-03-15 01:31:20,,,,,,,,,,,,,10,0.8542065328629835
1975-03-15 01:32:00,,,,,,,,,,,,,3,0.6431170151458275
1975-03-15 01:32:41,,,,,,,,,,,,,9,0.15660459878173708
1975-03-15 01:33:21,,,,,,,,,,,,,9,0.3649491461246335
