Time,Ta_perp,Ta_par,n_a,va_x,va_y,va_z,Ta_perp_err,Ta_par_err,n_a_err,va_x_err,va_y_err,va_z_err,Status,np_beam
1975-03-23 00:00:20,248431.2931888219,128346.67397031093,2.968673541945748,383.7434987301819,1.5198381242076309,23.106451770889972,0.024076015347748204,0.11900478587949108,0.0654702246413174,0.008220670206162866,0.011833163645856064,0.004641608090114015,1,2.652405962242055
1975-03-23 00:01:00,,,,,,,,,,,,,10,5.071005267474772
1975-03-23 00:01:41,,,,,,,,,,,,,3,4.014211585066594
1975-03-23 00:02:21,,,,,,,,,,,,,10,3.1427879180139255
1975-03-23 00:03:02,,,,,,,,,,,,,9,4.075718092214759
1975-03-23 00:03:42,184665.37304580837,262692.1171847457,4.027291689792534,371.108584734033,2.438201294182477,17.610691354459576,0.04317386614185093,0.13646533141265185,0.08168937599315321,0.3660523590506583,0.004080667533343308,0.006098032870769964,1,1.7369900788603791
1975-03-23 00:04:23,,,,,,,,,,,,,10,4.7231263812302995
1975-03-23 00:05:03,1094076.4677977136,1404864.4086167577,1.4203570702678272,433.849531119865,-4.09810364026233,8.55865514728428,0.1538748210458064,0.2993511733256389,0.2031278020792177,0.02448965635543374,0.02419987400312704,0.02283112722256911,1,4.414370428356959
1975-03-23 00:05:44,,,,,,,,,,,,,3,4.7988527853969245
1975-03-23 00:06:24,,,,,,,,,,,,,9,5.618692078274351
1975-03-23 00:07:05,1274521.2706522755,3541794.1435707035,1.9815962985289162,409.7627735041808,-0.7940804591934381,-4.874783792405944,0.15053513582874717,0.5606419719348898,0.3575369271328465,0.025560389886888607,0.054256088044780465,0.1170142778310049,1,5.5738548790401925
1975-03-23 00:07:45,,,,,,,,,,,,,10,5.649917553079752
1975-03-23 00:08:26,1126552.579059032,5010845.1565076085,1.78044482606957,413.9090533036522,17.42191199421263,18.481980121781994,0.14319447155980086,0.7709098665152537,0.4508792178696288,0.1122097569167741,0.04814592714672033,0.15729791084706463,1,4.7592741513069425
1975-03-23 00:09:06,1510927.3287371711,3837111.7712116363,1.470257867743976,434.0144604744541,11.48362720906087,11.99822586793614,0.19658586417972335,0.7166474468571749,0.43287774279309454,0.10554003799063696,0.05165647885632232,0.12390164445995779,1,5.356192894347244
1975-03-23 00:09:47,1678618.0905726291,3346739.1534745637,1.6903442434084397,434.8157200700075,3.459745999334608,11.552914827387298,0.22175020816685612,0.6446029792709913,0.38566641693256865,0.06062538100609899,0.07378350897666555,0.08864098150224985,1,4.581397756850555
1975-03-23 00:10:27,,,,,,,,,,,,,10,6.3549346920016205
1975-03-23 00:11:08,265393.3735514935,117001.89662378553,2.414196818570875,388.4515705953048,-0.23147339920185317,18.785349557061963,0.03065603268126704,0.14825920251940475,0.08104426581928555,0.01245684191599879,0.017647764078806832,0.004202263294286039,1,2.830842222210423
1975-03-23 00:11:48,,,,,,,,,,,,,10,5.3802216043283115
1975-03-23 00:12:29,,,,,,,,,,,,,3,4.34194424685175
1975-03-23 00:13:09,197994.95363170627,580176.2477222425,9.426765005064672,346.31533628075005,9.678018069561418,14.452461598667758,0.04437157403410789,0.351743572973776,0.2992701113959328,0.08597680846153088,0.009307360823956763,0.045301663276519154,1,2.259278099421657
1975-03-23 00:13:50,,,,,,,,,,,,,3,5.186201642508212
1975-03-23 00:14:30,,,,,,,,,,,,,10,5.779575080716588
1975-03-23 00:15:11,,,,,,,,,,,,,3,5.04673555303749
1975-03-23 00:15:51,1305531.1528079116,612304.0460796322,0.7864611575438282,484.1876050797649,-5.767071958628513,37.77149078040107,0.20421245119803685,0.26755461465804603,0.2236064083442751,0.15487994248214648,0.1106823905874652,0.008158911482705073,1,5.987357954365131
1975-03-23 00:16:32,,,,,,,,,,,,,10,5.822300094386577
1975-03-23 00:17:12,,,,,,,,,,,,,10,5.13143431336712
1975-03-23 00:17:53,,,,,,,,,,,,,9,5.483458904787388
1975-03-23 00:18:33,,,,,,,,,,,,,3,4.082881180280965
1975-03-23 00:19:14,2023825.38843832,4131728.3373126388,2.5262063211726487,412.61044834814595,2.435827152749553,40.120008702340094,0.3562121770833079,1.0467136921097449,0.6594991811275798,0.08994880782172916,0.792408821453441,0.20849174953640018,1,4.513470675888329
1975-03-23 00:19:54,1741740.4243766642,491757.81121050817,0.7061759848220992,481.8621881705398,-16.354902988638315,38.630982956575664,0.27231736910165844,0.2902736447159853,0.2691698918899761,0.09772398165490512,0.41023979159712887,0.0072455466784336325,1,6.010410775944733
1975-03-23 00:20:35,,,,,,,,,,,,,10,5.464452075571719
1975-03-23 00:21:15,,,,,,,,,,,,,10,3.480681929415746
1975-03-23 00:21:56,,,,,,,,,,,,,3,4.681789337338288
1975-03-23 00:22:36,,,,,,,,,,,,,9,7.000295895696008
1975-03-23 00:23:17,,,,,,,,,,,,,3,4.890712748465752
1975-03-23 00:23:57,752399.3049566962,935492.2137010896,0.7215873642885333,471.4824981489636,-6.707840795167883,22.150115868137533,0.13718456354256023,0.37808672044493474,0.23314379434201826,0.07584577461280614,0.05125594129554004,0.017634215071818792,1,6.4927239172441915
1975-03-23 00:24:38,,,,,,,,,,,,,10,5.83188607323148
1975-03-23 00:25:18,506852.192937128,99839.06091342833,1.7154903947807816,396.4169818211818,2.8833776965552786,21.233920836564312,0.052123757929934386,0.16116514549084784,0.0970339559363639,0.02056558904730014,0.07713786080730078,0.004609171690708994,1,4.392841036776321
1975-03-23 00:25:59,,,,,,,,,,,,,3,6.262778808189315
1975-03-23 00:26:39,,,,,,,,,,,,,3,6.676612961456268
1975-03-23 00:27:20,,,,,,,,,,,,,3,6.487505794303825
1975-03-23 00:28:00,,,,,,,,,,,,,10,6.5463585646831035
1975-03-23 00:28:41,,,,,,,,,,,,,3,6.861452910296543
1975-03-23 00:29:21,318029.7252529598,189315.25795402165,2.48173618370275,389.0704673755825,-2.516700348302116,22.557782523235584,0.04547055503956564,0.20088875431489991,0.13868302440098293,0.026658171254087343,0.011780629273291076,0.011439432938330338,1,4.749127456023386
1975-03-23 00:30:02,,,,,,,,,,,,,10,7.48378695955153
1975-03-23 00:30:42,,,,,,,,,,,,,10,7.808087707881251
1975-03-23 00:31:23,,,,,,,,,,,,,3,7.910408031398286
1975-03-23 00:32:03,,,,,,,,,,,,,3,8.473048289683547
1975-03-23 00:32:44,704550.9026890468,1578594.6333650998,2.2669464091561315,381.0356470312527,-4.727001931696378,23.189502715954205,0.15422915258095163,0.3911237321157984,0.2983719569726296,0.021770886455869595,0.03462202817385072,0.07854644514433824,1,6.015532823528934
1975-03-23 00:33:24,,,,,,,,,,,,,3,8.283577168324303
1975-03-23 00:34:05,839708.6950027018,1490237.8512777705,2.3210282469702883,406.3464579643606,12.859764729104633,0.08085974613837758,0.11165452759585497,0.25506191048630833,0.16643007475577742,0.043742532796734686,0.013628241660800195,0.031974698003965414,1,5.505413123606381
1975-03-23 00:34:45,,,,,,,,,,,,,3,9.007470144732771
1975-03-23 00:35:26,883506.1852890783,691276.5301476396,3.3138263129028367,396.2325950478552,-5.575032565353702,26.6943076628066,0.0702001845767256,0.3399313233582873,0.21000475607290534,0.030597590008696954,0.03914192444515464,0.02905387092388327,1,9.109021498293725
1975-03-23 00:36:06,,,,,,,,,,,,,10,0.5693582380053068
1975-03-23 00:36:47,1810019.2118465037,2514053.0906490935,2.145155602950363,457.4263318448923,-0.35485677239612556,42.65308323096421,0.11956159449188881,0.19784794559665125,0.14379483271609753,0.013880598158119765,0.45090130177202403,0.021314329925409457,1,7.9750907236273445
1975-03-23 00:37:27,1361334.3186913407,1944429.718919783,1.7762553270207573,472.37753471454255,6.80100511079894,50.33314554538913,0.1651977578553963,0.17738867060136218,0.18056635693853298,0.02237171514206169,0.08008738529849732,0.09376482124571167,1,1.0111789807857061
1975-03-23 00:38:08,,,,,,,,,,,,,10,3.32490964078458
1975-03-23 00:38:48,1506121.944793927,3239420.6376655297,2.491134704081434,416.90803839603086,4.427993269493527,48.11245681853062,0.155294243478919,0.34981902729362574,0.22495143475566093,0.02045304938275322,0.19355445803841118,0.059279489967973435,1,6.048071409454485
1975-03-23 00:39:29,1694657.2189934459,2941489.4079161356,2.3164147473627272,452.6288886195666,-7.504156637467879,41.429571164170916,0.16875392354934277,0.3107449110746212,0.22069789542033819,0.02321647212061561,0.08327383121365725,0.04716229039729719,1,4.942952453713078
1975-03-23 00:40:09,1296187.4967660082,2095021.7259509098,2.0222907787924687,449.07466237934307,-18.797053733048713,41.9007333345405,0.10011793673956657,0.18162443304497572,0.13036870671322326,0.010290130445466436,0.024546595350066123,0.018125218054977004,1,8.847028180612718
1975-03-23 00:40:50,1419849.2814256889,1916051.0465746492,1.7288011467279272,464.584333137399,-20.655452722137795,30.55752791397168,0.10895014077549744,0.140034119799031,0.11997933233643963,0.009678854896550345,0.0245627964680856,0.017933733705628774,1,5.238936512840667
1975-03-23 00:41:30,1084415.5321604342,2494807.328966903,1.6157729420655318,466.1701381970302,-42.61059755791233,29.577839327641986,0.13212083873535593,0.20121252467731987,0.15532009545870773,0.01073214156535885,0.021680159399002884,0.04279219840744198,1,5.993778926815787
1975-03-23 00:42:11,1345287.1248383352,2291353.4039951134,2.0352605118008156,467.2845328496895,-34.499016213246236,44.49600834984909,0.1203097272311192,0.1732459918849018,0.1400337335276201,0.010381478211906443,0.020027154986593125,0.022258950827580358,1,7.55475169302458
1975-03-23 00:42:51,,,,,,,,,,,,,9,12.41266671274297
1975-03-23 00:43:32,874178.5325846102,4779805.721361586,2.874929643325847,405.02770223306226,15.648659583964722,77.26106448773585,0.11198115517368475,0.502742910910632,0.3108570169602756,0.01347605325872989,0.44191889242224713,0.14043740262381216,1,10.758706846808945
1975-03-23 00:44:12,,,,,,,,,,,,,3,10.785148156158918
1975-03-23 00:44:53,1173931.8191836535,2099165.6089233267,2.1594751760846487,447.6997052781894,11.663369026082044,35.567581458983796,0.09033723447708648,0.24671050542185663,0.15133045262885575,0.017318781650270947,0.04265330862810637,0.023642646551221023,1,10.095741496904726
1975-03-23 00:45:33,1165049.0901905093,5611369.272180197,3.6190819479286325,393.1787747089162,19.530965058779998,26.035090962779147,0.08335274190747631,0.5296300245497549,0.31032377565034014,0.03555255619079089,0.032749693761422345,0.12378620023957611,1,9.6841019064518
1975-03-23 00:46:14,,,,,,,,,,,,,10,7.892260335005606
