Time,va_z,Ta_perp_err,va_y_err,Ta_par,np_beam,va_x_err,n_a,Ta_perp,va_x,Status,va_y,Ta_par_err,va_z_err,n_a_err
1975-03-17 00:06:52,,,,,11.3782193971239,,,,,9,,,,
1975-03-17 00:09:34,,,,,8.986308769777747,,,,,3,,,,
1975-03-17 00:12:16,,,,,,,,,,4,,,,
1975-03-17 00:12:57,,,,,,,,,,4,,,,
1975-03-17 00:13:37,,,,,,,,,,4,,,,
1975-03-17 00:14:18,,,,,,,,,,4,,,,
1975-03-17 00:14:58,,,,,,,,,,4,,,,
1975-03-17 00:15:39,,,,,,,,,,4,,,,
1975-03-17 00:16:19,,,,,,,,,,4,,,,
1975-03-17 00:17:00,,,,,,,,,,4,,,,
1975-03-17 00:17:40,,,,,,,,,,4,,,,
1975-03-17 00:18:21,,,,,,,,,,4,,,,
1975-03-17 00:19:01,,,,,,,,,,4,,,,
1975-03-17 00:19:42,,,,,,,,,,4,,,,
1975-03-17 00:20:22,,,,,,,,,,4,,,,
1975-03-17 00:21:03,,,,,,,,,,4,,,,
1975-03-17 00:21:43,,,,,,,,,,4,,,,
1975-03-17 00:22:24,,,,,,,,,,4,,,,
1975-03-17 00:23:04,,,,,,,,,,4,,,,
1975-03-17 00:23:45,,,,,,,,,,4,,,,
1975-03-17 00:24:25,,,,,,,,,,4,,,,
1975-03-17 00:25:06,,,,,,,,,,4,,,,
1975-03-17 00:25:46,,,,,,,,,,4,,,,
1975-03-17 00:26:27,,,,,,,,,,4,,,,
1975-03-17 00:27:07,,,,,,,,,,4,,,,
1975-03-17 00:27:48,,,,,,,,,,4,,,,
1975-03-17 00:28:28,,,,,,,,,,4,,,,
1975-03-17 00:29:09,,,,,,,,,,4,,,,
1975-03-17 00:29:49,,,,,,,,,,4,,,,
1975-03-17 00:30:30,,,,,,,,,,4,,,,
1975-03-17 00:31:10,,,,,,,,,,4,,,,
1975-03-17 00:31:51,,,,,,,,,,4,,,,
1975-03-17 00:32:31,,,,,,,,,,4,,,,
1975-03-17 00:33:12,,,,,,,,,,4,,,,
1975-03-17 00:33:52,,,,,,,,,,4,,,,
1975-03-17 00:34:33,,,,,,,,,,4,,,,
1975-03-17 00:35:13,,,,,,,,,,4,,,,
1975-03-17 00:35:54,,,,,,,,,,4,,,,
1975-03-17 00:36:34,,,,,,,,,,4,,,,
1975-03-17 00:37:15,,,,,,,,,,4,,,,
1975-03-17 00:37:55,,,,,,,,,,4,,,,
1975-03-17 00:38:36,,,,,,,,,,4,,,,
1975-03-17 00:39:16,,,,,,,,,,4,,,,
1975-03-17 00:39:57,,,,,,,,,,4,,,,
1975-03-17 00:40:37,,,,,,,,,,4,,,,
1975-03-17 00:41:18,,,,,,,,,,4,,,,
1975-03-17 00:41:58,,,,,,,,,,4,,,,
1975-03-17 00:42:39,,,,,,,,,,4,,,,
1975-03-17 00:43:19,,,,,,,,,,4,,,,
1975-03-17 00:44:00,,,,,,,,,,4,,,,
1975-03-17 00:44:40,,,,,,,,,,4,,,,
1975-03-17 00:45:21,,,,,,,,,,4,,,,
1975-03-17 00:46:01,,,,,,,,,,4,,,,
1975-03-17 00:46:42,,,,,,,,,,4,,,,
1975-03-17 00:47:22,,,,,,,,,,4,,,,
1975-03-17 00:48:03,,,,,,,,,,4,,,,
1975-03-17 00:48:43,,,,,,,,,,4,,,,
1975-03-17 00:49:24,,,,,,,,,,4,,,,
1975-03-17 00:50:04,,,,,,,,,,4,,,,
1975-03-17 00:50:45,,,,,,,,,,4,,,,
1975-03-17 00:51:25,,,,,,,,,,4,,,,
1975-03-17 00:52:06,,,,,,,,,,4,,,,
1975-03-17 00:52:46,,,,,,,,,,4,,,,
1975-03-17 00:53:27,,,,,,,,,,4,,,,
1975-03-17 00:54:07,,,,,,,,,,4,,,,
1975-03-17 00:54:48,,,,,,,,,,4,,,,
1975-03-17 00:55:28,,,,,,,,,,4,,,,
1975-03-17 00:56:09,,,,,,,,,,4,,,,
1975-03-17 00:56:49,,,,,,,,,,4,,,,
1975-03-17 00:57:30,,,,,,,,,,4,,,,
1975-03-17 00:58:10,,,,,,,,,,4,,,,
1975-03-17 00:58:51,,,,,,,,,,4,,,,
1975-03-17 00:59:31,,,,,,,,,,4,,,,
1975-03-17 01:00:12,,,,,,,,,,4,,,,
1975-03-17 01:00:52,,,,,,,,,,4,,,,
1975-03-17 01:01:33,,,,,,,,,,4,,,,
1975-03-17 01:02:13,,,,,,,,,,4,,,,
1975-03-17 01:02:54,,,,,,,,,,4,,,,
1975-03-17 01:03:34,,,,,,,,,,4,,,,
1975-03-17 01:04:15,,,,,,,,,,4,,,,
1975-03-17 01:04:55,,,,,,,,,,4,,,,
1975-03-17 01:05:36,,,,,,,,,,4,,,,
1975-03-17 01:06:16,,,,,,,,,,4,,,,
1975-03-17 01:06:57,,,,,,,,,,4,,,,
1975-03-17 01:07:37,,,,,,,,,,4,,,,
1975-03-17 01:08:18,,,,,,,,,,4,,,,
1975-03-17 01:08:58,,,,,,,,,,4,,,,
1975-03-17 01:09:39,,,,,,,,,,4,,,,
1975-03-17 01:10:19,,,,,,,,,,4,,,,
1975-03-17 01:11:00,,,,,,,,,,4,,,,
1975-03-17 01:11:40,,,,,,,,,,4,,,,
1975-03-17 01:12:21,,,,,,,,,,4,,,,
1975-03-17 01:13:01,,,,,,,,,,4,,,,
1975-03-17 01:13:42,,,,,,,,,,4,,,,
1975-03-17 01:14:22,,,,,,,,,,4,,,,
1975-03-17 01:15:03,,,,,,,,,,4,,,,
1975-03-17 01:15:43,,,,,,,,,,4,,,,
1975-03-17 01:16:24,,,,,,,,,,4,,,,
1975-03-17 01:17:04,,,,,,,,,,4,,,,
1975-03-17 01:17:45,,,,,,,,,,4,,,,
1975-03-17 01:18:25,,,,,,,,,,4,,,,
1975-03-17 01:19:06,,,,,,,,,,4,,,,
1975-03-17 01:19:46,,,,,,,,,,4,,,,
1975-03-17 01:20:27,,,,,,,,,,4,,,,
1975-03-17 01:21:07,,,,,,,,,,4,,,,
1975-03-17 01:21:48,,,,,,,,,,4,,,,
1975-03-17 01:22:28,,,,,,,,,,4,,,,
1975-03-17 01:23:09,,,,,,,,,,4,,,,
1975-03-17 01:23:49,,,,,,,,,,4,,,,
1975-03-17 01:24:30,,,,,,,,,,4,,,,
1975-03-17 01:25:10,,,,,,,,,,4,,,,
1975-03-17 01:25:51,,,,,,,,,,4,,,,
1975-03-17 01:26:31,,,,,,,,,,4,,,,
1975-03-17 01:27:12,,,,,,,,,,4,,,,
1975-03-17 01:27:52,,,,,,,,,,4,,,,
1975-03-17 01:28:33,,,,,,,,,,4,,,,
1975-03-17 01:29:13,,,,,,,,,,4,,,,
1975-03-17 01:29:54,,,,,,,,,,4,,,,
1975-03-17 01:30:34,,,,,,,,,,4,,,,
1975-03-17 01:31:15,,,,,,,,,,4,,,,
1975-03-17 01:31:55,,,,,,,,,,4,,,,
1975-03-17 01:32:36,,,,,,,,,,4,,,,
1975-03-17 01:33:16,,,,,,,,,,4,,,,
1975-03-17 01:33:57,,,,,,,,,,4,,,,
1975-03-17 01:34:37,,,,,,,,,,4,,,,
1975-03-17 01:35:18,,,,,,,,,,4,,,,
1975-03-17 01:35:58,,,,,,,,,,4,,,,
1975-03-17 01:36:39,,,,,,,,,,4,,,,
1975-03-17 01:37:19,,,,,,,,,,4,,,,
1975-03-17 01:38:00,,,,,,,,,,4,,,,
1975-03-17 01:38:40,,,,,,,,,,4,,,,
1975-03-17 01:39:21,,,,,,,,,,4,,,,
1975-03-17 01:40:01,,,,,,,,,,4,,,,
1975-03-17 01:40:42,,,,,,,,,,4,,,,
1975-03-17 01:41:22,,,,,,,,,,4,,,,
1975-03-17 01:42:03,,,,,,,,,,4,,,,
1975-03-17 01:42:43,,,,,,,,,,4,,,,
1975-03-17 01:43:24,,,,,,,,,,4,,,,
1975-03-17 01:44:04,,,,,,,,,,4,,,,
1975-03-17 01:44:45,,,,,,,,,,4,,,,
1975-03-17 01:45:25,,,,,,,,,,4,,,,
1975-03-17 01:46:06,,,,,,,,,,4,,,,
1975-03-17 01:46:46,,,,,,,,,,4,,,,
1975-03-17 01:47:27,,,,,,,,,,4,,,,
1975-03-17 01:48:48,,,,,,,,,,4,,,,
1975-03-17 01:49:28,,,,,,,,,,4,,,,
1975-03-17 01:50:09,,,,,,,,,,4,,,,
1975-03-17 01:50:49,,,,,,,,,,4,,,,
1975-03-17 01:52:10,,,,,,,,,,4,,,,
1975-03-17 01:52:51,,,,,,,,,,4,,,,
1975-03-17 01:53:31,,,,,,,,,,4,,,,
1975-03-17 01:54:12,,,,,,,,,,4,,,,
1975-03-17 01:54:52,,,,,,,,,,4,,,,
1975-03-17 01:55:33,,,,,,,,,,4,,,,
1975-03-17 01:56:13,,,,,,,,,,4,,,,
1975-03-17 01:56:54,,,,,,,,,,4,,,,
