Time,va_z,Ta_perp_err,va_y_err,Ta_par,np_beam,va_x_err,n_a,Ta_perp,va_x,Status,va_y,Ta_par_err,va_z_err,n_a_err
1975-03-26 00:00:23,,,,,,,,,,4,,,,
1975-03-26 00:01:03,,,,,,,,,,4,,,,
1975-03-26 00:01:44,,,,,,,,,,4,,,,
1975-03-26 00:02:24,,,,,,,,,,4,,,,
1975-03-26 00:03:05,,,,,,,,,,4,,,,
1975-03-26 00:03:45,,,,,,,,,,4,,,,
1975-03-26 00:04:26,,,,,,,,,,4,,,,
1975-03-26 00:05:06,,,,,,,,,,4,,,,
1975-03-26 00:05:47,,,,,,,,,,4,,,,
1975-03-26 00:06:27,,,,,,,,,,4,,,,
1975-03-26 00:07:08,,,,,,,,,,4,,,,
1975-03-26 00:07:48,,,,,,,,,,4,,,,
1975-03-26 00:08:29,,,,,,,,,,4,,,,
1975-03-26 00:09:09,,,,,,,,,,4,,,,
1975-03-26 00:09:50,,,,,,,,,,4,,,,
1975-03-26 00:10:30,,,,,,,,,,4,,,,
1975-03-26 00:11:11,,,,,,,,,,4,,,,
1975-03-26 00:11:51,,,,,,,,,,4,,,,
1975-03-26 00:12:32,,,,,,,,,,4,,,,
1975-03-26 00:13:12,,,,,,,,,,4,,,,
1975-03-26 00:13:53,,,,,,,,,,4,,,,
1975-03-26 00:14:33,,,,,,,,,,4,,,,
1975-03-26 00:15:14,,,,,,,,,,4,,,,
1975-03-26 00:15:54,,,,,,,,,,4,,,,
1975-03-26 00:16:35,,,,,,,,,,4,,,,
1975-03-26 00:17:15,,,,,,,,,,4,,,,
1975-03-26 00:17:56,,,,,,,,,,4,,,,
1975-03-26 00:18:36,,,,,,,,,,4,,,,
1975-03-26 00:19:17,,,,,,,,,,4,,,,
1975-03-26 00:19:57,,,,,,,,,,4,,,,
1975-03-26 00:20:38,,,,,,,,,,4,,,,
1975-03-26 00:21:18,,,,,,,,,,4,,,,
1975-03-26 00:21:59,,,,,,,,,,4,,,,
1975-03-26 00:22:39,,,,,,,,,,4,,,,
1975-03-26 00:23:20,,,,,,,,,,4,,,,
1975-03-26 00:24:00,,,,,,,,,,4,,,,
1975-03-26 00:24:41,,,,,,,,,,4,,,,
1975-03-26 00:25:21,,,,,,,,,,4,,,,
1975-03-26 00:26:02,,,,,,,,,,4,,,,
1975-03-26 00:26:42,,,,,,,,,,4,,,,
1975-03-26 00:27:23,,,,,,,,,,4,,,,
1975-03-26 00:28:03,,,,,,,,,,4,,,,
1975-03-26 00:28:44,,,,,,,,,,4,,,,
1975-03-26 00:29:24,,,,,,,,,,4,,,,
1975-03-26 00:30:05,,,,,,,,,,4,,,,
1975-03-26 00:30:45,,,,,,,,,,4,,,,
1975-03-26 00:31:26,,,,,,,,,,4,,,,
1975-03-26 00:32:06,,,,,,,,,,4,,,,
1975-03-26 00:32:47,,,,,,,,,,4,,,,
1975-03-26 00:33:27,,,,,,,,,,4,,,,
1975-03-26 00:34:08,,,,,,,,,,4,,,,
1975-03-26 00:34:48,,,,,,,,,,4,,,,
1975-03-26 00:35:29,,,,,,,,,,4,,,,
1975-03-26 00:36:09,,,,,,,,,,4,,,,
1975-03-26 00:36:50,,,,,,,,,,4,,,,
1975-03-26 00:37:30,,,,,,,,,,4,,,,
1975-03-26 00:38:11,,,,,,,,,,4,,,,
1975-03-26 00:38:51,,,,,,,,,,4,,,,
1975-03-26 00:39:32,,,,,,,,,,4,,,,
1975-03-26 00:40:12,,,,,,,,,,4,,,,
1975-03-26 00:40:53,,,,,,,,,,4,,,,
1975-03-26 00:41:33,,,,,,,,,,4,,,,
1975-03-26 00:42:14,,,,,,,,,,4,,,,
1975-03-26 00:42:54,,,,,,,,,,4,,,,
1975-03-26 00:43:35,,,,,,,,,,4,,,,
1975-03-26 00:44:15,,,,,,,,,,4,,,,
1975-03-26 00:44:56,,,,,,,,,,4,,,,
1975-03-26 00:45:36,,,,,,,,,,4,,,,
1975-03-26 00:46:17,,,,,,,,,,4,,,,
1975-03-26 00:46:57,,,,,,,,,,4,,,,
1975-03-26 00:47:38,,,,,,,,,,4,,,,
1975-03-26 00:48:18,,,,,,,,,,4,,,,
1975-03-26 00:48:59,,,,,,,,,,4,,,,
1975-03-26 00:49:39,,,,,,,,,,4,,,,
1975-03-26 00:50:20,,,,,,,,,,4,,,,
1975-03-26 00:51:00,,,,,,,,,,4,,,,
1975-03-26 00:51:41,,,,,,,,,,4,,,,
1975-03-26 00:52:21,,,,,,,,,,4,,,,
1975-03-26 00:53:02,,,,,,,,,,4,,,,
1975-03-26 00:53:42,,,,,,,,,,4,,,,
1975-03-26 00:54:23,,,,,,,,,,4,,,,
1975-03-26 00:55:03,,,,,,,,,,4,,,,
1975-03-26 00:55:44,,,,,,,,,,4,,,,
1975-03-26 00:56:24,,,,,,,,,,4,,,,
1975-03-26 00:57:05,,,,,,,,,,4,,,,
1975-03-26 00:57:45,,,,,,,,,,4,,,,
1975-03-26 00:58:26,,,,,,,,,,4,,,,
1975-03-26 00:59:06,,,,,,,,,,4,,,,
1975-03-26 00:59:47,,,,,,,,,,4,,,,
1975-03-26 01:00:27,,,,,,,,,,4,,,,
1975-03-26 01:01:08,,,,,,,,,,4,,,,
1975-03-26 01:01:48,,,,,,,,,,4,,,,
1975-03-26 01:02:29,,,,,,,,,,4,,,,
1975-03-26 01:03:09,,,,,,,,,,4,,,,
1975-03-26 01:03:50,,,,,,,,,,4,,,,
1975-03-26 01:04:30,,,,,,,,,,4,,,,
1975-03-26 01:05:11,,,,,,,,,,4,,,,
1975-03-26 01:05:51,,,,,,,,,,4,,,,
1975-03-26 01:06:32,,,,,,,,,,4,,,,
1975-03-26 01:07:12,,,,,,,,,,4,,,,
1975-03-26 01:07:53,,,,,,,,,,4,,,,
1975-03-26 01:08:33,,,,,,,,,,4,,,,
1975-03-26 01:09:14,,,,,,,,,,4,,,,
1975-03-26 01:09:54,,,,,,,,,,4,,,,
1975-03-26 01:10:35,,,,,,,,,,4,,,,
1975-03-26 01:11:15,,,,,,,,,,4,,,,
1975-03-26 01:11:56,,,,,,,,,,4,,,,
1975-03-26 01:12:36,,,,,,,,,,4,,,,
1975-03-26 01:13:17,,,,,,,,,,4,,,,
1975-03-26 01:13:57,,,,,,,,,,4,,,,
1975-03-26 01:14:38,,,,,,,,,,4,,,,
1975-03-26 01:15:18,,,,,,,,,,4,,,,
1975-03-26 01:15:59,,,,,,,,,,4,,,,
1975-03-26 01:16:39,,,,,,,,,,4,,,,
1975-03-26 01:17:20,,,,,,,,,,4,,,,
1975-03-26 01:18:00,,,,,,,,,,4,,,,
1975-03-26 01:18:41,,,,,,,,,,4,,,,
1975-03-26 01:19:21,,,,,,,,,,4,,,,
1975-03-26 01:20:02,,,,,,,,,,4,,,,
1975-03-26 01:20:42,,,,,,,,,,4,,,,
1975-03-26 01:21:23,,,,,,,,,,4,,,,
1975-03-26 01:22:03,,,,,,,,,,4,,,,
1975-03-26 01:22:44,,,,,,,,,,4,,,,
1975-03-26 01:23:24,,,,,,,,,,4,,,,
1975-03-26 01:24:05,,,,,,,,,,4,,,,
1975-03-26 01:24:45,,,,,,,,,,4,,,,
1975-03-26 01:25:26,,,,,,,,,,4,,,,
1975-03-26 01:26:06,,,,,,,,,,4,,,,
1975-03-26 01:26:47,,,,,,,,,,4,,,,
1975-03-26 01:27:27,,,,,,,,,,4,,,,
1975-03-26 01:28:08,,,,,,,,,,4,,,,
1975-03-26 01:28:48,,,,,,,,,,4,,,,
1975-03-26 01:29:29,,,,,,,,,,4,,,,
1975-03-26 01:30:09,,,,,,,,,,4,,,,
1975-03-26 01:30:50,,,,,,,,,,4,,,,
1975-03-26 01:31:30,,,,,,,,,,4,,,,
1975-03-26 01:32:11,,,,,,,,,,4,,,,
1975-03-26 01:32:51,,,,,,,,,,4,,,,
1975-03-26 01:33:32,,,,,,,,,,4,,,,
1975-03-26 01:34:12,,,,,,,,,,4,,,,
1975-03-26 01:34:53,,,,,,,,,,4,,,,
1975-03-26 01:35:33,,,,,,,,,,4,,,,
1975-03-26 01:36:14,,,,,,,,,,4,,,,
1975-03-26 01:36:54,,,,,,,,,,4,,,,
1975-03-26 01:37:35,,,,,,,,,,4,,,,
1975-03-26 01:38:15,,,,,,,,,,4,,,,
1975-03-26 01:38:56,,,,,,,,,,4,,,,
1975-03-26 01:39:36,,,,,,,,,,4,,,,
1975-03-26 01:40:17,,,,,,,,,,4,,,,
1975-03-26 01:40:57,,,,,,,,,,4,,,,
1975-03-26 01:41:38,,,,,,,,,,4,,,,
1975-03-26 01:42:18,,,,,,,,,,4,,,,
1975-03-26 01:42:59,,,,,,,,,,4,,,,
1975-03-26 01:43:39,,,,,,,,,,4,,,,
1975-03-26 01:44:20,,,,,,,,,,4,,,,
1975-03-26 01:45:00,,,,,,,,,,4,,,,
1975-03-26 01:45:41,,,,,,,,,,4,,,,
1975-03-26 01:46:21,,,,,,,,,,4,,,,
1975-03-26 01:47:02,,,,,,,,,,4,,,,
1975-03-26 01:47:42,,,,,,,,,,4,,,,
1975-03-26 01:48:23,,,,,,,,,,4,,,,
1975-03-26 01:49:03,,,,,,,,,,4,,,,
1975-03-26 01:49:44,,,,,,,,,,4,,,,
1975-03-26 01:50:24,,,,,,,,,,4,,,,
1975-03-26 01:51:05,,,,,,,,,,4,,,,
1975-03-26 01:51:45,,,,,,,,,,4,,,,
1975-03-26 01:52:26,,,,,,,,,,4,,,,
1975-03-26 01:53:06,,,,,,,,,,4,,,,
1975-03-26 01:53:47,,,,,,,,,,4,,,,
1975-03-26 01:54:27,,,,,,,,,,4,,,,
1975-03-26 01:55:08,,,,,,,,,,4,,,,
1975-03-26 01:55:48,,,,,,,,,,4,,,,
1975-03-26 01:56:29,,,,,,,,,,4,,,,
1975-03-26 01:57:09,,,,,,,,,,4,,,,
1975-03-26 01:57:50,,,,,,,,,,4,,,,
1975-03-26 01:58:30,,,,,,,,,,4,,,,
1975-03-26 01:59:11,,,,,,,,,,4,,,,
1975-03-26 01:59:51,,,,,,,,,,4,,,,
1975-03-26 02:00:32,,,,,,,,,,4,,,,
1975-03-26 02:01:12,,,,,,,,,,4,,,,
1975-03-26 02:01:53,,,,,,,,,,4,,,,
1975-03-26 02:02:33,,,,,,,,,,4,,,,
1975-03-26 02:03:14,,,,,,,,,,4,,,,
1975-03-26 02:03:54,,,,,,,,,,4,,,,
1975-03-26 02:04:35,,,,,,,,,,4,,,,
1975-03-26 02:05:15,,,,,,,,,,4,,,,
1975-03-26 02:05:56,,,,,,,,,,4,,,,
1975-03-26 02:06:36,,,,,,,,,,4,,,,
1975-03-26 02:07:17,,,,,,,,,,4,,,,
1975-03-26 02:07:57,,,,,,,,,,4,,,,
1975-03-26 02:08:38,,,,,,,,,,4,,,,
1975-03-26 02:09:18,,,,,,,,,,4,,,,
1975-03-26 02:09:59,,,,,,,,,,4,,,,
1975-03-26 02:10:39,,,,,,,,,,4,,,,
1975-03-26 02:11:20,,,,,,,,,,4,,,,
1975-03-26 02:12:00,,,,,,,,,,4,,,,
1975-03-26 02:12:41,,,,,,,,,,4,,,,
1975-03-26 02:13:21,,,,,,,,,,4,,,,
1975-03-26 02:14:02,,,,,,,,,,4,,,,
1975-03-26 02:14:42,,,,,,,,,,4,,,,
1975-03-26 02:15:23,,,,,,,,,,4,,,,
1975-03-26 02:16:03,,,,,,,,,,4,,,,
1975-03-26 02:16:44,,,,,,,,,,4,,,,
1975-03-26 02:17:24,,,,,,,,,,4,,,,
1975-03-26 02:18:05,,,,,,,,,,4,,,,
1975-03-26 02:18:45,,,,,,,,,,4,,,,
1975-03-26 02:19:26,,,,,,,,,,4,,,,
1975-03-26 02:20:06,,,,,,,,,,4,,,,
1975-03-26 02:20:47,,,,,,,,,,4,,,,
1975-03-26 02:21:27,,,,,,,,,,4,,,,
1975-03-26 02:22:08,,,,,,,,,,4,,,,
1975-03-26 02:22:48,,,,,,,,,,4,,,,
1975-03-26 02:23:29,,,,,,,,,,4,,,,
1975-03-26 02:24:09,,,,,,,,,,4,,,,
1975-03-26 02:24:50,,,,,,,,,,4,,,,
1975-03-26 02:25:30,,,,,,,,,,4,,,,
1975-03-26 02:26:11,,,,,,,,,,4,,,,
1975-03-26 02:26:51,,,,,,,,,,4,,,,
1975-03-26 02:27:32,,,,,,,,,,4,,,,
1975-03-26 02:28:12,,,,,,,,,,4,,,,
1975-03-26 02:28:53,,,,,,,,,,4,,,,
1975-03-26 02:29:33,,,,,,,,,,4,,,,
1975-03-26 02:30:14,,,,,,,,,,4,,,,
1975-03-26 02:30:54,,,,,,,,,,4,,,,
1975-03-26 02:31:35,,,,,,,,,,4,,,,
1975-03-26 02:32:15,,,,,,,,,,4,,,,
1975-03-26 02:32:56,,,,,,,,,,4,,,,
1975-03-26 02:33:36,,,,,,,,,,4,,,,
1975-03-26 02:34:17,,,,,,,,,,4,,,,
1975-03-26 02:34:57,,,,,,,,,,4,,,,
1975-03-26 02:35:38,,,,,,,,,,4,,,,
1975-03-26 02:36:18,,,,,,,,,,4,,,,
1975-03-26 02:36:59,,,,,,,,,,4,,,,
1975-03-26 02:37:39,,,,,,,,,,4,,,,
1975-03-26 02:38:20,,,,,,,,,,4,,,,
1975-03-26 02:39:00,,,,,,,,,,4,,,,
1975-03-26 02:39:41,,,,,,,,,,4,,,,
1975-03-26 02:40:21,,,,,,,,,,4,,,,
1975-03-26 02:41:02,,,,,,,,,,4,,,,
1975-03-26 02:41:42,,,,,,,,,,4,,,,
1975-03-26 02:42:23,,,,,,,,,,4,,,,
1975-03-26 02:43:03,,,,,,,,,,4,,,,
1975-03-26 02:43:44,,,,,,,,,,4,,,,
1975-03-26 02:44:24,,,,,,,,,,4,,,,
1975-03-26 02:45:05,,,,,,,,,,4,,,,
1975-03-26 02:45:45,,,,,,,,,,4,,,,
1975-03-26 02:46:26,,,,,,,,,,4,,,,
1975-03-26 02:47:06,,,,,,,,,,4,,,,
1975-03-26 02:47:47,,,,,,,,,,4,,,,
1975-03-26 02:48:27,,,,,,,,,,4,,,,
1975-03-26 02:49:08,,,,,,,,,,4,,,,
1975-03-26 02:49:48,,,,,,,,,,4,,,,
1975-03-26 02:50:29,,,,,,,,,,4,,,,
1975-03-26 02:51:09,,,,,,,,,,4,,,,
1975-03-26 02:51:50,,,,,,,,,,4,,,,
1975-03-26 02:52:30,,,,,,,,,,4,,,,
1975-03-26 02:53:11,,,,,,,,,,4,,,,
1975-03-26 02:53:51,,,,,,,,,,4,,,,
1975-03-26 02:54:32,,,,,,,,,,4,,,,
