1.3000000000000003, 1286099.7458950481
1.3500000000000003, 1306825.3457581596
1.4000000000000001, 1334254.0209907955
1.4500000000000004, 1341053.3481156589
1.5000000000000004, 1347883.3142116498
1.55, 1340761.4705669857
1.6, 1337127.7208093484
1.6500000000000004, 1323235.4817080381
1.7000000000000004, 1306468.8230534378
1.7500000000000007, 1286075.2661466412
1.8000000000000005, 1265433.3951967633
1.8500000000000005, 1240344.062903469
1.9000000000000008, 1216475.691998527
1.950000000000001, 1188433.7703768942
2.0000000000000004, 1160862.142797858
2.0500000000000003, 1129958.7776550888
2.1, 1102380.3933735825
2.15, 1071010.4976123916
2.1999999999999997, 1043799.2178371316
2.2499999999999996, 1016245.3637313633
2.2999999999999994, 987536.306021391
2.349999999999999, 957283.3024576721
2.399999999999999, 929720.77343051
2.449999999999999, 906114.966076463
2.4999999999999987, 878016.727683791
2.5499999999999985, 864008.7406241689
2.5999999999999983, 847038.152563462
2.649999999999998, 836536.0483091562
2.6999999999999975, 822853.3439790527
2.749999999999998, 812355.0100336708
2.7999999999999976, 802118.4993324806
2.8499999999999974, 791787.1792080086
2.899999999999998, 784826.2210513302
2.9499999999999975, 774468.7001259895
2.999999999999997, 767535.9224388613
3.049999999999997, 757540.5277142134
3.0999999999999965, 746761.0018918761
3.149999999999997, 736896.4041598486
3.199999999999996, 729316.8379250038
3.2499999999999956, 715891.9686670783
3.2999999999999963, 709609.2846825947
3.3499999999999956, 698982.9598094583
3.399999999999996, 688459.5375385266
3.4499999999999953, 682229.353925175
3.4999999999999947, 670301.3261397565
3.5499999999999954, 661347.7216516123
3.5999999999999948, 652682.9240547991
3.649999999999995, 644618.9159716731
