1.5994209072406802, 871468.8980049514
1.6088855517494212, 948290.1359194223
1.4917761027071221, 1007592.2595443409
1.4900220149047545, 1661314.3053063815
1.597520548714884, 2199404.2945530545
1.5943281321321487, 2385171.5983273224
1.6922830816780365, 3651433.5641498514
1.6065220025994398, 9214406.311138945
1.6888213412235942, 8671681.885713773
1.6950366860904902, 12075564.054131163
1.7139868709256056, 13454693.049307363
1.7993207466214947, 18486509.34962608
1.796060999070833, 24387979.360228237
1.7896900964504505, 27542079.71702456
1.8149508182105656, 32392496.922617823
2.2928335239496254, 29288988.39876983
2.413325773690865, 14604971.003930429
1.9161144366417915, 43614483.033609666
1.9887157941269753, 74390052.95071854
1.9950936620199013, 64549049.443414845
1.99170621780593, 123486459.09079924
1.9917503311987095, 108607548.07406828
2.064530464012526, 110096150.07516609
2.06450260292235, 119395662.71946102
2.0802000054793477, 171977534.461816
2.115325874919493, 68607681.95686527
2.169044378537488, 86334459.20464462
2.2957357208430205, 62853215.231947765
2.2957798342358, 55280017.30047285
2.5426105191403368, 56050882.00463272
2.5710613357256724, 61199840.049553774
2.5519277320468943, 93675352.72512805
2.558212729639232, 106509508.44048007
2.6944464953302494, 67283495.67596446
2.6977085646384253, 50658571.75980699
2.9982322138282944, 69624223.61696681
2.9949910403377507, 87016910.02646416
3.0770233768477127, 178127227.72182807
3.108608566077915, 212349440.89330065
3.0674020137067277, 258305301.04557702
3.494828285135969, 139741767.63421932
3.6249001063829294, 54268044.9824124
3.121967958817594, 27591715.217473734
