1.2991694359933255, 1396311.8340681517
1.4003762575065606, 1811039.0187769965
1.4001828249575825, 1552226.2682441478
1.5010298203313208, 1485506.0783058652
1.501244052079114, 1772148.1568529988
1.60211600649143, 1738823.1605318575
1.703025399461613, 1755590.954636428
1.5994578688828902, 1182235.0403062487
1.700340222894614, 1162824.7079922496
1.900241322704249, 1630496.2532843244
1.801752956476116, 1853062.2400425146
1.801740476956828, 1836364.6432339437
1.9005013126894348, 1978362.8534628851
2.0032472749149703, 1452460.3112288127
1.9992434291431092, 2095314.6684789706
2.102467772941386, 2209486.67057345
2.20083134397663, 1819944.7157295514
2.4004558144420276, 1917486.1984316371
2.501556560041307, 2190283.810267629
2.6001031640261214, 2045639.9419494364
2.6022475614239347, 1914843.6602222095
